name|air_time|succ_transmissions|failed_transmissions|ffp|cot|offset|simulation_run|station_version|mean_channel_access_delay
Test_5_17|0|0|0|3000|2500|111|5|FloatingFbe|60000000
Test_5_18|2457500|983|0|3000|2500|451|5|FloatingFbe|60897,087487283825
Test_5_19|1030000|412|1|3000|2500|431|5|FloatingFbe|145390,16019417476
Test_5_20|190000|76|2|3000|2500|487|5|FloatingFbe|783352,10526315798
Test_5_21|1807500|723|0|3000|2500|459|5|FloatingFbe|82970,726141078849
Test_5_22|65000|26|1|3000|2500|473|5|FloatingFbe|2281374,846153846
Test_5_23|0|0|0|3000|2500|56|5|FloatingFbe|60000000
Test_5_24|0|0|0|3000|2500|326|5|FloatingFbe|60000000
Test_5_25|42500|17|1|3000|2500|186|5|FloatingFbe|3423688,823529412
Test_5_26|3265000|1306|0|3000|2500|487|5|FloatingFbe|45911,738897396637
Test_5_27|0|0|0|3000|2500|61|5|FloatingFbe|60000000
Test_5_28|4002500|1601|46|3000|2500|176|5|FloatingFbe|37476,489693941287
Test_5_29|0|0|0|3000|2500|435|5|FloatingFbe|60000000
Test_5_30|5512500|2205|36|3000|2500|131|5|FloatingFbe|27208,1074829932
Test_5_31|240000|96|3|3000|2500|310|5|FloatingFbe|617091,03125
Test_5_32|2295000|918|21|3000|2500|361|5|FloatingFbe|65310,276688453167
Test_1_1|20854500|41709|0|1000|500|100|1|FloatingFbe|1438,5078520223453
Test_1_2|9752000|19504|0|1000|500|254|1|FloatingFbe|3076,2730209187857
Test_2_1|15491500|30983|0|1000|500|459|2|FloatingFbe|1936,5424910434751
Test_2_2|10687500|21375|0|1000|500|471|2|FloatingFbe|2806,954573099415
Test_2_3|6397500|12795|0|1000|500|151|2|FloatingFbe|4689,1155138726062
Test_2_4|5973500|11947|0|1000|500|8|2|FloatingFbe|5022,1190256968266
Test_3_1|5421000|10842|73|2000|500|202|3|FloatingFbe|5533,7427596384423
Test_3_2|4900000|9800|73|2000|500|189|3|FloatingFbe|6121,8174489795911
Test_3_3|4950000|9900|82|2000|500|36|3|FloatingFbe|6060,522222222221
Test_3_4|4262500|8525|91|2000|500|356|3|FloatingFbe|7037,532316715542
Test_3_5|4621000|9242|58|2000|500|282|3|FloatingFbe|6492,0766067950653
Test_3_6|4558500|9117|58|2000|500|133|3|FloatingFbe|6580,960842382362
Test_3_7|4736500|9473|0|2000|500|268|3|FloatingFbe|6331,1521165417498
Test_3_8|4406500|8813|85|2000|500|484|3|FloatingFbe|6807,3126063769423
Test_4_1|0|0|0|2000|1500|324|4|FloatingFbe|60000000
Test_4_2|11251500|7501|251|2000|1500|345|4|FloatingFbe|7997,0642580989215
Test_4_3|9888000|6592|0|2000|1500|35|4|FloatingFbe|9100,7173847087379
Test_4_4|0|0|0|2000|1500|26|4|FloatingFbe|60000000
Test_4_5|2377500|1585|122|2000|1500|320|4|FloatingFbe|37833,357097791799
Test_4_6|0|0|0|2000|1500|374|4|FloatingFbe|60000000
Test_4_7|8466000|5644|229|2000|1500|486|4|FloatingFbe|10630,029943302623
Test_4_8|2728500|1819|141|2000|1500|284|4|FloatingFbe|32960,886750962069
Test_4_9|328500|219|0|2000|1500|248|4|FloatingFbe|273250,00456621009
Test_4_10|5421000|3614|15|2000|1500|336|4|FloatingFbe|16602,077753182071
Test_4_11|0|0|0|2000|1500|294|4|FloatingFbe|60000000
Test_4_12|2568000|1712|0|2000|1500|287|4|FloatingFbe|35022,11214953271
Test_4_13|441000|294|29|2000|1500|144|4|FloatingFbe|203985,58843537414
Test_4_14|3000|2|0|2000|1500|266|4|FloatingFbe|12282815
Test_4_15|921000|614|15|2000|1500|464|4|FloatingFbe|97579,495114006524
Test_4_16|9000|6|0|2000|1500|29|4|FloatingFbe|9389611,5
Test_5_1|525000|210|20|3000|2500|89|5|FloatingFbe|284442,12380952382
Test_5_2|0|0|0|3000|2500|425|5|FloatingFbe|60000000
Test_5_3|8492500|3397|73|3000|2500|432|5|FloatingFbe|17656,428024727702
Test_5_4|1357500|543|16|3000|2500|316|5|FloatingFbe|110209,67955801105
Test_5_5|5690000|2276|0|3000|2500|32|5|FloatingFbe|26360,680140597542
Test_5_6|0|0|0|3000|2500|347|5|FloatingFbe|60000000
Test_5_7|0|0|0|3000|2500|90|5|FloatingFbe|60000000
Test_5_8|0|0|0|3000|2500|140|5|FloatingFbe|60000000
Test_5_9|5567500|2227|0|3000|2500|85|5|FloatingFbe|26939,314324202966
Test_5_10|5765000|2306|27|3000|2500|322|5|FloatingFbe|26011,223764093669
Test_5_11|515000|206|17|3000|2500|423|5|FloatingFbe|290067,03883495147
Test_5_12|5000|2|0|3000|2500|382|5|FloatingFbe|22379849,5
Test_5_13|2305000|922|19|3000|2500|254|5|FloatingFbe|65066,043383947945
Test_5_14|707500|283|15|3000|2500|430|5|FloatingFbe|211388,0565371025
Test_5_15|0|0|0|3000|2500|351|5|FloatingFbe|60000000
Test_5_16|5000|2|0|3000|2500|223|5|FloatingFbe|8501873
Test_5_17|3217500|1287|0|3000|2500|200|5|FloatingFbe|46592,008547008547
Test_5_18|8337500|3335|73|3000|2500|332|5|FloatingFbe|17990,978410794603
Test_5_19|62500|25|0|3000|2500|243|5|FloatingFbe|2343951,7599999998
Test_5_20|0|0|0|3000|2500|193|5|FloatingFbe|60000000
Test_5_21|0|0|0|3000|2500|115|5|FloatingFbe|60000000
Test_5_22|3030000|1212|0|3000|2500|15|5|FloatingFbe|49477,590759075909
Test_5_23|0|0|0|3000|2500|365|5|FloatingFbe|60000000
Test_5_24|1637500|655|28|3000|2500|328|5|FloatingFbe|91561,58320610688
Test_5_25|0|0|0|3000|2500|429|5|FloatingFbe|60000000
Test_5_26|0|0|0|3000|2500|371|5|FloatingFbe|60000000
Test_5_27|0|0|0|3000|2500|460|5|FloatingFbe|60000000
Test_5_28|142500|57|0|3000|2500|249|5|FloatingFbe|1024102,0350877193
Test_5_29|0|0|0|3000|2500|271|5|FloatingFbe|60000000
Test_5_30|2277500|911|0|3000|2500|221|5|FloatingFbe|65789,125137211857
Test_5_31|0|0|0|3000|2500|483|5|FloatingFbe|60000000
Test_5_32|0|0|0|3000|2500|387|5|FloatingFbe|60000000
Test_1_1|24986500|49973|0|1000|500|76|1|FloatingFbe|1200,6434074400174
Test_1_2|8117500|16235|0|1000|500|137|1|FloatingFbe|3695,4249461040959
Test_2_1|6558000|13116|0|1000|500|218|2|FloatingFbe|4574,4659194876485
Test_2_2|13546500|27093|0|1000|500|368|2|FloatingFbe|2214,4730373159118
Test_2_3|9040500|18081|0|1000|500|277|2|FloatingFbe|3318,3862065151261
Test_2_4|6126000|12252|0|1000|500|223|2|FloatingFbe|4896,273343127652
Test_3_1|4466500|8933|0|2000|500|375|3|FloatingFbe|6714,9569013769169
Test_3_2|4770000|9540|117|2000|500|488|3|FloatingFbe|6289,2674004192868
Test_3_3|4457000|8914|42|2000|500|444|3|FloatingFbe|6730,6821853264519
Test_3_4|5809500|11619|0|2000|500|383|3|FloatingFbe|5163,56872364231
Test_3_5|4440000|8880|105|2000|500|304|3|FloatingFbe|6756,1824324324316
Test_3_6|5535000|11070|42|2000|500|447|3|FloatingFbe|5419,953658536585
Test_3_7|4813000|9626|108|2000|500|120|3|FloatingFbe|6232,1246623727393
Test_3_8|4417000|8834|0|2000|500|332|3|FloatingFbe|6790,6960606746652
